# spec/standards-claims.tsv — the register of every claim this repository makes
# about an EXTERNAL standard.
#
# Tab-separated, one row per ASSERTION; lines beginning with "#" are comments;
# the first non-comment line is the header row; every row carries exactly
# eleven fields and an empty cell is written `-`, never left blank. The gate is
# tools/standards-check.js (gate:standards), and it refuses to pass on a file
# that parses to nothing.
#
# WHY IT EXISTS. decisions/registry.md enumerated this list for the
# first time and the number changed under the enumeration: three known false
# claims about external standards became THIRTEEN, over about fifty sites, and
# one of the thirteen was written by the commit that fixed another. The failure
# was never care about any one document — it was that nobody held the list.
# Twenty-five gates ran on every change and not one had an external-standard
# claim in its denominator. This file is the denominator.
#
# VERDICTS ARE PER ASSERTION, NOT PER SENTENCE. "ISO/IEC 19505 is paywalled and
# is the older 2.4.1 text" is TWO claims; the second is true, the first was
# false, and a checker whose unit is the sentence returns VERIFIED on the pair.
# That happened during the audit, to an assistant holding the free PDF open.
#
# COLUMNS
#   id          `S<nnn>`, stable. Never reused; a withdrawn claim keeps its row.
#   standard    the standard's name token, as the harvest normalises it —
#               `ISO 5807`, `ISO/IEC 19505`, `UML`, `RFC 791`, `ITU-T Z.120`.
#   edition     the edition or part the claim is about, or `-`.
#   clause      the clause, table or annex the claim cites, or `-`. A clause
#               NUMBER is as much a claim as a quote: nine of them did not
#               resolve in the audit, and each one sends a reader to the wrong
#               page.
#   claim_kind  one of four — see below. This column is the mechanism.
#   claim       the assertion in one sentence, in the register's own words.
#   quote       the evidence, whose FORM is set by claim_kind (below).
#   sites       space-separated repo-relative locations, `file` or `file:line`.
#               A translation twin is never listed: this repository is
#               English only and carries none.
#   status      verified · corrected · weak · secondary · unverified · unread ·
#               open. There is no null.
#   verifier    who or what checked it, by name. `verified` must never mean
#               "someone said so".
#   checked     ISO date the row's verdict was recorded.
#
# claim_kind — THE FOUR THINGS THIS PROJECT ASSERTS ABOUT A STANDARD
#   wording       the standard SAYS X. `quote` is a verbatim span long enough to
#                 grep (16 chars), or a single backticked literal — a metaclass
#                 name, a keyword, a production — which is exact by construction
#                 and cannot be padded without falsifying it.
#   absence       the standard does NOT contain X. `quote` is the string whose
#                 absence is claimed, so a held source text can refute it.
#   structure     clause N is where X is, or is titled T. `quote` may be the
#                 clause title or `-`.
#   availability  the document can (or cannot) be OBTAINED. `quote` holds a
#                 RETRIEVAL RECORD — where it was fetched from and when — not a
#                 sentence from the text.
#
#   THE availability KIND IS WHY THIS REGISTER EXISTS RATHER THAN A QUOTATION
#   RULE. "ISO/IEC 19505 is paywalled, so a citation of it cannot be checked by
#   a reader of this repository" is not a claim about what the document says.
#   No quotation rule reaches it; it shipped for four releases, in seven live
#   places plus an eighth that had inspected it and filed it as "not testable
#   from the tree"; and it was false — OMG publishes the normative text free,
#   and only ISO's storefront resale is priced. An availability row must show
#   its retrieval record, and a row that says `NOT RETRIEVED` may not also say
#   `verified`. That single rule is the whole of the difference.
#
# status
#   verified    matched against the standard's own text by the named verifier.
#   corrected   the claim shipped FALSE and the row records the CORRECTED form,
#               with the correction's evidence. The false form is not deleted —
#               decisions/registry.md keeps it, because a deleted
#               error is an error that can be made again.
#   weak        partially verified: a related artefact was read (a schema, a PAR
#               filing) but not the ratified prose.
#   secondary   the tree prints a quote the project cannot check against the
#               source, because the source is not held. Every such site is
#               expected to carry its own PENDING VERIFICATION caveat.
#   unverified  the source is (or could be) held and this claim was not checked.
#   unread      the source text is not held at all: the claim stands on nothing
#               this repository can reach. `quote` MUST be `-` — you may not
#               print a verbatim quote from a text you have not read. This is
#               an honest register state, not an omission, and it is the largest
#               one: more than half of this project's external-standard claims
#               are here, and until this file existed the tree said so nowhere.
#   open        known false or known unresolved, still in the tree on purpose,
#               because the fix belongs to another owner. Counted and printed by
#               the gate on every run so it cannot go quiet.
#
# QUOTE-VERSUS-SOURCE IS CONDITIONAL. The standards themselves are not
# redistributable and a session-local path is not a citation, so the fetched
# texts live outside the repository: $FIGDOWN_STANDARDS_TEXT, or the gitignored
# standards-text/ at the repo root, one file per standard named by the slug of
# the `standard` column (`ISO 5807` -> iso-5807.txt). With the texts absent the
# gate prints SKIPPED and the exact count of rows it did not check. The presence
# of a row is always checkable; the match only sometimes.
id	standard	edition	clause	claim_kind	claim	quote	sites	status	verifier	checked
S191	RFC 8345	-	4.2, 6.2	wording	RFC 8345's topology model is three objects — node, link and termination-point — with the TERMINATION POINT owned by the node and the link anchored on termination points, not on nodes alone	A termination point can terminate a link	decisions/registry.md	verified	decisions/registry.md (fetched rfc8345.txt; §4.2 prose and the §6.2 YANG description both quoted)	2026-08-20
S192	RFC 8345	-	6.2	wording	RFC 8345 MANDATES a per-link identifier, and the reason it gives is parallel links: several links may join the same source and destination nodes, so the endpoint pair cannot distinguish them. This is the requirement ADV-5 asks to build, stated by the genre's nominated source standard	is identified by a dedicated link identifier	decisions/registry.md decisions/registry.md:299	verified	decisions/registry.md (fetched rfc8345.txt; the `list link` description quoted whole)	2026-08-20
S193	RFC 8345	-	4.4.6	wording	RFC 8345 gives link aggregation NO object of its own: a LAG or multihomed connection is modelled as several point-to-point links plus a link at a higher layer supported by them — so the aggregate is anchored at a layer, never as a set of links named by their endpoint pairs	Links are terminated by a single termination point	decisions/registry.md	verified	decisions/registry.md (fetched rfc8345.txt, §4.4.6 quoted whole)	2026-08-20
S194	RFC 8345	-	4.4.5	wording	RFC 8345's links are point-to-point and unidirectional; it does not model multipoint links and prescribes pseudonodes for them. ONF TAPI diverges here, taking two or more attach points per link	links that are point-to-point and	decisions/registry.md	verified	decisions/registry.md (fetched rfc8345.txt, §4.4.5 quoted)	2026-08-20
S195	RFC 8345	-	4.1, 4.4.9	wording	in RFC 8345 a node belongs to exactly one network, and a device present in several layers is several node objects joined by supporting-node — multi-topology membership is modelled by LAYERING, never by a set-valued attribute on one node	The same node cannot be part of multiple topologies	decisions/registry.md	verified	decisions/registry.md (fetched rfc8345.txt, §4.1 and §4.4.9 quoted)	2026-08-20
S196	RFC 8346	-	5	structure	RFC 8346's L3 module augments RFC 8345 with ATTRIBUTES ONLY — a network type marker plus per-network, per-node, per-link and per-termination-point attribute groupings — and adds no new structural object or relation	l3-topology-attributes	decisions/registry.md	verified	decisions/registry.md (fetched rfc8346.txt; the complete §5 tree diagram read and tabulated augment by augment)	2026-08-20
S197	RFC 8346	-	-	availability	RFC 8346 is freely retrievable and was retrieved complete for the topology survey	rfc-editor.org/rfc/rfc8346.txt, the complete Standards Track text; fetched 2026-08-20	decisions/registry.md	verified	decisions/registry.md	2026-08-20
S198	RFC 8944	-	3, 4	wording	RFC 8944's L2 module also augments RFC 8345 with attributes only, and it anchors the LINK AGGREGATION on the TERMINATION POINT: a boolean lag flag plus a member-link-tp leaf-list of other termination points. The standards' aggregate is a set of attach points, not a set of links	`member-link-tp`	decisions/registry.md	verified	decisions/registry.md (fetched rfc8944.txt; §3 tree diagram and the §4 leaf descriptions quoted)	2026-08-20
S199	RFC 8944	-	-	availability	RFC 8944 is freely retrievable and was retrieved complete for the topology survey	rfc-editor.org/rfc/rfc8944.txt, the complete Standards Track text; fetched 2026-08-20	decisions/registry.md	verified	decisions/registry.md	2026-08-20
S200	RFC 2922	-	4.8	structure	RFC 2922's physical-topology connection is indexed by LOCAL CHASSIS plus LOCAL PORT and carries the remote chassis and remote port — the readable IETF form of the discovery-protocol identity model, in which the port is half of a link end's identity	ptopoConnRemotePort	decisions/registry.md	verified	decisions/registry.md (fetched rfc2922.txt; the ptopoConnEntry INDEX and its objects read in the §4.8 MIB definitions)	2026-08-20
S201	RFC 2922	-	-	availability	RFC 2922 is freely retrievable and was retrieved complete; it is used as the readable stand-in for the IEEE LLDP text, which is not held	rfc-editor.org/rfc/rfc2922.txt, the complete Informational text; fetched 2026-08-20	decisions/registry.md	verified	decisions/registry.md	2026-08-20
S202	IEEE 802.1AX	-	-	availability	the IEEE 802.1AX text is NOT HELD and could not be obtained for the topology survey either, so no claim about its wording is made there. The aggregation model it describes is attested only at second hand — RFC 8944, ONF TAPI and the OpenConfig aggregate module — which is also why S090 grades the existing `aggregation`-versus-`bundle` claim weak	NOT RETRIEVED; two IEEE hosting endpoints returned 404 and 418; attempted 2026-08-20	decisions/registry.md	unread	decisions/registry.md	2026-08-20
S203	ITU-T G.8080	(06/2006)	6.1, 6.2	wording	ITU-T G.8080's topology model is the same triple under different words — subnetwork as the vertex, subnetwork point (SNP) and its pool (SNPP) as the attach point, SNPP link as the arc — which is the convergence the identity-model proposal cites it for	The association between SNPPs on different subnetworks is an SNPP link.	decisions/registry.md decisions/registry.md:299	verified	decisions/registry.md (fetched the ITU-T PDF of the 06/2006 edition, 104 pp., and read §3, §6.1 and §6.2 in the extracted text)	2026-08-20
S204	ITU-T G.8080	(06/2006)	6.2, 6.2.1	structure	in ITU-T G.8080 a contained region is a NODE from outside — subnetworks and routing areas appear as points in the topology graph — and the containment recurses without limit. The standards' POD-inside-a-fabric is a node that expands, not a drawn box, which is why it is not evidence for deepening FigDown's `group`	appear as points in the network topology graph	decisions/registry.md	verified	decisions/registry.md (fetched the 06/2006 PDF; §6.2 and §6.2.1 quoted from the extracted text)	2026-08-20
S205	ITU-T G.8080	(06/2006)	3	structure	ITU-T G.8080 is NOT a self-contained vocabulary source: its §3 defers link, link connection, subnetwork, SNP, SNPP and routing area to ITU-T G.805 and G.8081, so adopting it whole means adopting a chain of three recommendations — one of the two source-quality strikes against it under the single-source rule	subnetwork point (SNP): See ITU-T Rec. G.8081	decisions/registry.md	verified	decisions/registry.md (fetched the 06/2006 PDF; the §3 definition list read row by row)	2026-08-20
S206	ITU-T G.8080	(06/2006)	-	availability	the 06/2006 edition of ITU-T G.8080/Y.1304 is publicly downloadable and was retrieved complete; the CURRENT 02/2012 edition was NOT retrieved, so every G.8080 clause number in this tree is a 2006 citation and is marked as one	ITU-T public-download endpoint, T-REC-G.8080-200606-S, 104 pp., complete; the 02/2012 identifier returned Document Not Found at the same endpoint; fetched 2026-08-20	decisions/registry.md	verified	decisions/registry.md	2026-08-20
S207	ONF TAPI	tapi-topology, rev 2025-03-31	grouping link	wording	ONF TAPI carries the same triple again — Node, Link and NodeEdgePoint — with the Link referencing the NEPs rather than the Nodes, which is the convergence the identity-model proposal cites it for	The NEPs connected by the Link.	decisions/registry.md decisions/registry.md:299	verified	decisions/registry.md (fetched tapi-topology.yang from the ONF TAPI repository; the link, node, topology and node-edge-point groupings read and quoted)	2026-08-20
S208	ONF TAPI	tapi-topology, rev 2025-03-31	grouping node-edge-point	wording	ONF TAPI anchors aggregation on the ATTACH POINT: a NodeEdgePoint may aggregate other NodeEdgePoints. With RFC 8944 and ITU-T G.8080 this makes three independent models that put the aggregate at the attach point, and none that names it by a set of endpoint pairs the way FigDown's `bundle` does	aggregate one or more other NEP instances	decisions/registry.md	verified	decisions/registry.md (fetched tapi-topology.yang; the aggregated-node-edge-point description quoted)	2026-08-20
S209	ONF TAPI	tapi-topology, rev 2025-03-31	-	availability	the TAPI YANG module is freely retrievable and was retrieved complete; the TapiTopology.uml specification it is generated from is NOT held, and the module states that TAPI releases do not guarantee backward compatibility across major versions — the second source-quality strike under the single-source rule	the ONF TAPI repository on GitHub, YANG/tapi-topology.yang, revision 2025-03-31, complete; fetched 2026-08-20	decisions/registry.md	verified	decisions/registry.md	2026-08-20
S210	UML	2.5.1	11.4	structure	UML 2.5.1 §11.4 (composite structure) is where the Port and its notation live — a Port is shown as a small square on the boundary of the classifier that owns it, with the connector attaching to the square — and that notation is what the topology genre adapts for its port squares	-	spec/genres/experimental/topology.md tools/layout-lint.js editor/figdown.html	unverified	NOT CHECKED: neither $FIGDOWN_STANDARDS_TEXT nor standards-text/ was reachable in the session that made the claim, so the clause number and the notation description stand unmatched against the OMG text. The document is freely published by OMG and this row is checkable the moment the text is dropped in — which is why the status is `unverified` and not `unread`	2026-08-20
S211	RFC 7950	2016	11	structure	RFC 7950 §11 is cited as the standards-world precedent for stamping a module with a revision and validating against the stamp; the text is NOT held here and the claim stands on the panel expert's second-hand statement	-	decisions/registry.md:96	unread	decisions/registry.md (the position is recorded as an expert's, not as a verified reading; nothing in the ruling depends on it — the three grounds the panel adopted are FigDown-internal)	2026-08-20
